Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"64 Beenleigh Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123266662,https://i2.au.reastatic.net/340x64/1729626b45093386ea4e76923164c19a9410572e9e9eda7b19e04aaaa75ad538/logo.jpg,,,Sold,"$460,000 ",3,1,1,814,m²,House,Sold on 31 Aug 2016
"24 Kain Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123169758,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: James Zhou,,Sold,"$505,000 ",4,1,1,,,House,Sold on 24 Aug 2016
"8 Cowper Place, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122822586,,,,Sold,"$600,000 ",4,2,2,685,m²,House,Sold on 18 Aug 2016
"108/26 Macgroarty St, Coopers Plains",https://www.realestate.com.au/sold/property-unit-qld-coopers+plains-121472562,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,,,Sold,"$400,000 ",3,2,2,111,m²,Unit,Sold on 15 Aug 2016
"12 Harford Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122683614,https://i2.au.reastatic.net/340x64/eb80652f7336c7a35bfaa3d0b2540ffc7198a120f411f05d29bfefb6b39f3fe2/logo.jpg,Agent: Quy Early,,Sold,"$515,000 ",3,1,2,607,m²,House,Sold on 09 Aug 2016
"396 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122538390,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$575,000 ",4,2,2,444,m²,House,Sold on 04 Aug 2016
"111 Evenwood Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122569526,https://i2.au.reastatic.net/340x64/a9226901225fad69525049a56189706508db8c3ff0e324428a946aff2016c4a3/logo.gif,Agent: Best Use Real Estate Team,,Sold,"$620,000 ",4,1,,"1,515",m²,House,Sold on 29 Jul 2016
"2 Ferguson Place, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-132345150,https://i2.au.reastatic.net/340x64/7c8a6859d07a39656f25e4d8599d8689ebf15d4299a96d2a40c48f9f6af3447d/logo.jpg,Agent: Angela Fong,,Sold,"$630,000 ",4,2,2,672,m²,House,Sold on 27 Jul 2016
"5 Beechcroft Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122646382,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$480,000 ",2,1,1,647,m²,House,Sold on 30 Jun 2016
"46 Appleyard Cres, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122424394,https://i2.au.reastatic.net/340x64/7bb0f325b2626e88d9dabcccc13bd76aedc52d6d2784327718971bc08c912356/logo.gif,Agent: Devasia Thottunkal,,Sold,"$680,000 ",4,3,2,400,m²,House,Sold on 28 Jun 2016
"91 The Village Avenue, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122611406,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$517,500 ",3,1,2,320,m²,House,Sold on 27 Jun 2016
"80 Highgate Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201473698,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Geoff Sellars,,Sold,"$372,500 ",,,,,,Residential Land,Sold on 24 Jun 2016
"8 AUGSTEIN STREET, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122525190,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$635,000 ",5,1,4,640,m²,House,Sold on 17 Jun 2016
"8 AUGSTEIN STREET, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123453738,,,,Sold,"$635,000 ",5,1,4,640,m²,House,Sold on 17 Jun 2016
"9/7 Debra Street, Coopers Plains",https://www.realestate.com.au/sold/property-townhouse-qld-coopers+plains-122527962,https://i2.au.reastatic.net/340x64/5b7d4f9c83bc1011c9a579e3149b4c68b0d341e153c577022bb82418e5158440/logo.gif,Agent: Mark Ward,,Sold,"$492,000 ",4,3,2,,,Townhouse,Sold on 17 Jun 2016
"48 Evenwood Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122585274,https://i2.au.reastatic.net/340x64/db3708507988a900fdaccf2eef0c65054dc2219c44b29a75f8f0eeff5a350d82/logo.jpg,,,Sold,"$472,000 ",3,1,1,449,m²,House,Sold on 10 Jun 2016
"33 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201458238,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$385,000 ",,,,405,m²,Residential Land,Sold on 09 Jun 2016
"26 AUGSTEIN STREET, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123453726,,,,Sold,"$595,999 ",5,2,4,599,m²,House,Sold on 01 Jun 2016
"26 AUGSTEIN STREET, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122106418,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$595,999 ",5,2,4,599,m²,House,Sold on 01 Jun 2016
"4 Cricket Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122379322,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$601,000 ",4,2,2,404,m²,House,Sold on 03 May 2016
"61 Baroda Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122183254,https://i2.au.reastatic.net/340x64/d33de43d2e5fcb429617a85d6064be872595fbc9f4038a6ecd1ede6fc5072863/logo.gif,Agent: Steve Howard,,Sold,"$545,000 ",3,1,2,620,m²,House,Sold on 26 Apr 2016
"27 Baroda Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121850006,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: James Zhou,,Sold,"$512,000 ",3,1,2,615,m²,House,Sold on 26 Apr 2016
"21 Rookwood Avenue, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122065550,https://i2.au.reastatic.net/340x64/08343346c07397984a804251886efbe96f7719e5a99f55d2c24336e7a29d2234/logo.jpg,Agent: Michael Turnbull,,Sold,"$532,500 ",4,2,3,607,m²,House,Sold on 19 Apr 2016
"5 Peringa Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122064102,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: James Zhou,,Sold,"$475,000 ",3,1,1,546,m²,House,Sold on 13 Apr 2016
"180 Nyleta Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121946226,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$755,000 ",3,1,2,809,m²,House,Sold on 07 Apr 2016
"64 Longden St, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122018134,https://i2.au.reastatic.net/340x64/12ef93cc7f7390e92f92d8f83a776f5ffb0df86b0d891d99472ff751551d96d6/logo.gif,Agent: Russell Matthews,,Sold,"$450,000 ",2,1,1,405,m²,House,Sold on 06 Apr 2016
"1084 Boundary Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121933774,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$455,000 ",3,1,1,680,m²,House,Sold on 30 Mar 2016
"537 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121967754,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$525,000 ",3,1,1,584,m²,House,Sold on 23 Mar 2016
"17/12 Joyce Street, Coopers Plains",https://www.realestate.com.au/sold/property-townhouse-qld-coopers+plains-121465002,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$390,000 ",3,2,2,,,Townhouse,Sold on 18 Mar 2016
"174 Nyleta Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201398206,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$400,000 ",,,,404,m²,Residential Land,Sold on 27 Feb 2016
"189 Troughton Rd, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121661998,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Agent: Tom Zhang,,Sold,"$680,000 ",7,3,2,618,m²,House,Sold on 15 Feb 2016
"48 Baroda Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121771210,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: James Zhou,,Sold,"$597,500 ",3,2,1,587,m²,House,Sold on 10 Feb 2016
"40 Longden Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121689338,https://i2.au.reastatic.net/340x64/12ef93cc7f7390e92f92d8f83a776f5ffb0df86b0d891d99472ff751551d96d6/logo.gif,Agent: Russell Matthews,,Sold,"$387,100 ",2,1,1,405,m²,House,Sold on 02 Feb 2016
"23 Ferguson Place, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120783545,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$605,000 ",4,2,2,771,m²,House,Sold on 25 Jan 2016
"164 Nyleta St, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121365722,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Agent: Tom Zhang,,Sold,"$640,000 ",3,1,1,809,m²,House,Sold on 24 Jan 2016
"61 Nyleta St, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121337350,https://i2.au.reastatic.net/340x64/683b259b84425451eaf4b7435b9fcb00b8b4c8d2cf52456d2cf1ce66917ddfa0/logo.jpg,Agent: Robyn Kennedy,,Sold,"$538,000 ",3,1,1,,,House,Sold on 16 Jan 2016
"16 Nyleta Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121242742,https://i2.au.reastatic.net/340x64/683b259b84425451eaf4b7435b9fcb00b8b4c8d2cf52456d2cf1ce66917ddfa0/logo.jpg,,,Sold,"$551,000 ",4,2,2,405,m²,House,Sold on 07 Jan 2016
"929 Boundary Road, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201345406,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$560,000 ",,,,731,m²,Residential Land,Sold on 04 Jan 2016
"52 Beenleigh Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121358614,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$480,000 ",3,1,2,809,m²,House,Sold on 28 Dec 2015
"48 Nyleta Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121569598,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Bevin Powell,,Sold,"$627,500 ",3,1,1,809,m²,House,Sold on 21 Dec 2015
"53 Highgate Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121561154,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Bevin Powell,,Sold,"$710,000 ",3,1,1,,,House,Sold on 17 Dec 2015
"32 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121449402,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$382,500 ",2,1,,405,m²,House,Sold on 17 Dec 2015
"30 Keeling Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121061290,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,Agent: Mark Allen,,Sold,"$495,000 ",3,1,1,405,m²,House,Sold on 14 Dec 2015
"24 Macknish Crescent, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121301098,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$510,000 ",4,2,2,320,m²,House,Sold on 07 Dec 2015
"484 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121361050,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: Elena Alexander,,Sold,"$680,000 ",2,1,2,,,House,Sold on 01 Dec 2015
"84 Nyleta Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121176058,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: Elena Alexander,,Sold,"$665,000 ",4,2,,,,House,Sold on 19 Nov 2015
"64 Beenleigh Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120274265,https://i2.au.reastatic.net/340x64/eb80652f7336c7a35bfaa3d0b2540ffc7198a120f411f05d29bfefb6b39f3fe2/logo.jpg,Agent: Quy Early,,Sold,"$410,000 ",2,1,,814,m²,House,Sold on 20 Oct 2015
"43 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201299245,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$375,800 ",,,,405,m²,Residential Land,Sold on 13 Oct 2015
"96 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-126247730,https://i2.au.reastatic.net/340x64/5b7d4f9c83bc1011c9a579e3149b4c68b0d341e153c577022bb82418e5158440/logo.gif,Agent: Mark Ward,,Sold,"$540,000 ",4,2,1,405,m²,House,Sold on 12 Oct 2015
"41 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201280301,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$375,800 ",,,,405,m²,Residential Land,Sold on 12 Oct 2015
"12 Leven St, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120175021,https://i2.au.reastatic.net/340x64/458a36f2d414eda461f539c23ce76dfe3f86b5c442b88f5650ace08ab984116b/logo.gif,Agent: Hai Cao,,Sold,"$530,000 ",3,1,2,706,m²,House,Sold on 28 Sep 2015
"Lot 4, 76 Highgate Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201250609,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Bevin Powell,,Sold,"$375,000 ",,,,405,m²,Residential Land,Sold on 23 Sep 2015
"20 Vereker Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120690605,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,,,Sold,"$475,000 ",3,1,1,,,House,Sold on 21 Sep 2015
"162 Hammersmith St, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119988749,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Agent: Tom Zhang,,Sold,"$628,000 ",3,1,2,809,m²,House,Sold on 18 Sep 2015
"7 Atkinson Close, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120522373,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Bevin Powell,,Sold,"$695,000 ",4,2,4,856,m²,House,Sold on 11 Sep 2015
"7 Middle Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120638901,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: Elena Alexander,,Sold,"$625,000 ",3,1,1,,,House,Sold on 11 Sep 2015
"307 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120074481,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$432,000 ",3,1,2,405,m²,House,Sold on 08 Sep 2015
"50 Evenwood Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120276589,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Peter Crowther,,Sold,"$515,000 ",3,1,1,911,m²,House,Sold on 28 Aug 2015
"Lot 3, 76 Highgate Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201242717,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Bevin Powell,,Sold,"$375,000 ",,,,405,m²,Residential Land,Sold on 25 Aug 2015
"303/88 Troughton Road, Coopers Plains",https://www.realestate.com.au/sold/property-apartment-qld-coopers+plains-119704439,https://i2.au.reastatic.net/340x64/150aa6d8005d05850bf029cc4417d2d243887c5469ca61744b592f15ec1708ea/logo.jpg,Agent: Nino Chen,,Sold,"$387,500 ",2,2,1,,,Apartment,Sold on 13 Aug 2015
"3 Peringa Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119251759,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: Elena Alexander,,Sold,"$535,000 ",3,2,1,,,House,Sold on 07 Aug 2015
"22/350 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-apartment-qld-coopers+plains-132345958,https://i2.au.reastatic.net/340x64/7c8a6859d07a39656f25e4d8599d8689ebf15d4299a96d2a40c48f9f6af3447d/logo.jpg,Agent: Maria Nguyen Nguyen,,Sold,"$420,000 ",3,2,1,,m²,Apartment,Sold on 05 Aug 2015
"85 Evenwood Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119431707,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: Elena Alexander,,Sold,"$420,000 ",3,1,,"1,356",m²,House,Sold on 28 Jul 2015
"26 Allarton Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120084529,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$545,000 ",3,2,2,444,m²,House,Sold on 20 Jul 2015
"61 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120147449,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$480,000 ",3,1,1,405,m²,House,Sold on 20 Jul 2015
"1019 Boundary Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119814727,https://i2.au.reastatic.net/340x64/a4e46afb5ffe35cca14d34d625242784fc29241cbeb6055876c3d4bb9307142e/logo.gif,,,Sold,"$600,000 ",3,1,2,723,m²,House,Sold on 01 Jul 2015
"41 Keeling Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119866141,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$428,000 ",3,1,2,470,m²,House,Sold on 23 Jun 2015
"49-53 Selhurst, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201125923,https://i2.au.reastatic.net/340x64/2696d54985396030a1e66dadb994222629b58947db87e65f38a9f537ea34ce35/logo.jpg,Agent: Carey Halfpapp,,Sold,"$850,000 ",,,,"2,011",m²,Residential Land,Sold on 19 Jun 2015
"54 Keeling Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119855773,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$506,000 ",4,2,3,607,m²,House,Sold on 19 Jun 2015
"2 Atkinson Close, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119775575,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: Elena Alexander,,Sold,"$570,000 ",4,2,2,,,House,Sold on 11 Jun 2015
"490 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119411423,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Agent: James Zhou,,Sold,"$421,000 ",3,1,1,496,m²,House,Sold on 10 Jun 2015
"45 The Village Avenue, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119798643,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Bevin Powell,,Sold,"$418,000 ",3,1,1,320,m²,House,Sold on 09 Jun 2015
"61 Keeling Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119780743,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$452,000 ",3,2,1,454,m²,House,Sold on 08 Jun 2015
"21 Bovey Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119792479,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$515,000 ",3,1,1,809,m²,House,Sold on 04 Jun 2015
"1017 Boundary Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119817679,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$600,000 ",3,1,2,728,m²,House,Sold on 23 May 2015
"189 Highgate Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119392451,https://i2.au.reastatic.net/340x64/458a36f2d414eda461f539c23ce76dfe3f86b5c442b88f5650ace08ab984116b/logo.gif,,,Sold,"$613,000 ",5,1,,809,m²,House,Sold on 15 May 2015
"5 Kain Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119606759,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$521,500 ",3,2,1,563,m²,House,Sold on 13 May 2015
"76 Highgate Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119849865,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Bevin Powell,,Sold,"$512,000 ",3,1,1,,,House,Sold on 12 May 2015
"58 Baroda Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119585883,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$498,000 ",3,1,2,613,m²,House,Sold on 06 May 2015
"9 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201161815,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$369,000 ",,,,405,m²,Residential Land,Sold on 05 May 2015
"7 Thulimbah Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119444643,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Bevin Powell,,Sold,"$505,000 ",3,2,2,653,m²,House,Sold on 24 Apr 2015
"10  Leven St, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-118495307,https://i2.au.reastatic.net/340x64/08343346c07397984a804251886efbe96f7719e5a99f55d2c24336e7a29d2234/logo.jpg,Agent: Michael Turnbull,,Sold,"$490,000 ",3,1,2,594,m²,House,Sold on 21 Apr 2015
"Lot 10 263 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201112371,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$322,500 ",,,,405,m²,Residential Land,Sold on 21 Apr 2015
"30 Barham Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119298583,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Grant Boman,,Sold,"$505,000 ",4,2,5,607,m²,House,Sold on 20 Apr 2015
