Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"12 Langford Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120696097,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$920,000",5,3,2,547,m²,House,Sold on 03 Oct 2015
"10/37 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-120559377,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$495,000",3,2,2,,,Townhouse,Sold on 29 Sep 2015
"19 Collett Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120569917,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$800,000",5,3,2,512,m²,House,Sold on 26 Sep 2015
"27/90 Oakleaf Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-120425725,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$385,000",3,2,1,,,Townhouse,Sold on 11 Sep 2015
"5 Arpege Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120577889,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$658,000",3,2,2,695,m²,House,Sold on 04 Sep 2015
"407 Warrigal Rd, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-116418391,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$454,000",3,2,2,,,Townhouse,Sold on 01 Sep 2015
"8/407 Warrigal Rd, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-116848023,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$450,000",3,2,2,,,Townhouse,Sold on 01 Sep 2015
"128 Bolton Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120359357,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$872,000",5,3,2,,,House,Sold on 26 Aug 2015
"6 Goorari Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120338025,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$542,000",4,1,1,600,m²,House,Sold on 21 Aug 2015
"10/69 Daw Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-120342749,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$451,000",3,2,2,195,m²,Townhouse,Sold on 21 Aug 2015
"10 Goorari Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120224825,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$620,000",4,1,2,600,m²,House,Sold on 17 Aug 2015
"48/100 Bordeaux Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-120023765,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$359,000",3,2,1,,,Townhouse,Sold on 17 Aug 2015
"51 Oakleaf Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120280949,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$780,000",4,3,2,620,m²,House,Sold on 03 Aug 2015
"27 Timaru Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120247409,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$444,500",3,1,1,332,m²,House,Sold on 01 Aug 2015
"14 Petrina Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-120178161,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$730,000",4,2,2,860,m²,House,Sold on 14 Jul 2015
"10 Mapleleaf Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119494095,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,Mark Allen,https://i2.au.reastatic.net/150x200/fea5ddf41337d46a099fc3070116c5768d409798837153ab8013cb3e9451055d/main.jpg,Sold,"$1,210,000",5,3,4,949,m²,House,Sold on 01 Jul 2015
"17 Bowers Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-119878929,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$735,000",4,2,2,600,m²,House,Sold on 01 Jul 2015
"12 Fendi Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-118862371,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$850,000",5,3,2,742,m²,House,Sold on 16 Mar 2015
"5/1 O'Meara St, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-121077954,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,,,Sold,"$420,000",3,2,1,82,m²,Townhouse,Sold on 11 Nov 2014
"60 Langford Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-202872150,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Emily Xiong,,Sold,"$420,000",,,,373,m²,Residential Land,Sold on 13 Nov 2020
"36/25 Buckingham Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-134234738,https://i2.au.reastatic.net/340x64/2696d54985396030a1e66dadb994222629b58947db87e65f38a9f537ea34ce35/logo.jpg,Agent: Errol Reibelt,,Sold,"$335,000",3,2,1,,m²,Townhouse,Sold on 13 Nov 2020
"21 Collett Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-134531002,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$850,000",5,2,4,496,m²,House,Sold on 02 Oct 2020
"11/65 Millers Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-134060046,https://i2.au.reastatic.net/340x64/fdb82b1076cd16263097571057286b7c6d3a93569753c295b3ab8f3001634263/logo.jpg,Agent: Adam Carter,,Sold,"$575,000",4,2,1,,m²,Townhouse,Sold on 01 Oct 2020
"58 Langford Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-202810722,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Emily Xiong,,Sold,"$480,000",,,,481,m²,Residential Land,Sold on 28 Sep 2020
"18 Liverpool Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-133563878,https://i2.au.reastatic.net/340x64/d8e7d6c6da8980fbed4a1c85706579f8fcc5bcabe5f0cc16f35a071c439f8f6c/logo.gif,Agent: For Sale By Owner (QLD),,Sold,"$500,000",3,1,1,459,m²,House,Sold on 19 Aug 2020
"101 Priestdale Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-202616382,https://i2.au.reastatic.net/340x64/12413ba02257f6352476748ea790765886a2684246663c944c30b9fb499819da/logo.gif,Agent: Marvin Wong,,Sold,"$2,100,000",,,,0.78,ha,Residential Land,Sold on 30 Jul 2020
"19/88 Bleasby Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-134010910,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Ela Milne,,Sold,"$380,000",3,2,1,,,Townhouse,Sold on 03 Jun 2020
"40 Ellendale Cct, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-131104906,https://i2.au.reastatic.net/340x64/7bb0f325b2626e88d9dabcccc13bd76aedc52d6d2784327718971bc08c912356/logo.gif,Agent: Devasia Thottunkal,,Sold,"$757,500",4,2,2,483,m²,House,Sold on 22 May 2020
"16/12 Angel Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-villa-qld-eight+mile+plains-132928562,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,Agent: Lorraine Waterson,,Sold,"$355,000",3,2,1,,,Villa,Sold on 13 May 2020
"10/101 Bolton Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-133119170,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,Agent: Tony Miller,,Sold,"$399,000",3,1,2,236,m²,Townhouse,Sold on 07 Apr 2020
"11/90 Oakleaf Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-131863898,https://i2.au.reastatic.net/340x64/0dd9ab5183fc57c261fde01d7d281af91c62dfb09a38b8269f0afa206413d97e/logo.jpg,Agent: Tara Z Chen,,Sold,"$380,000",3,2,2,,,Townhouse,Sold on 11 Mar 2020
"5/1 O'Meara Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-133620894,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Agent: Ramez Shafik,,Sold,"$420,000",3,2,1,,m²,Townhouse,Sold on 04 Mar 2020
"5/1 O'Meara Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-133744110,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Agent: Ramez Shafik,,Sold,"$420,000",3,2,1,,m²,Townhouse,Sold on 04 Mar 2020
"27/16 Violet Close, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-132551954,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Agent: Angela Cholakos,,Sold,"$383,000",3,2,1,125,m²,Townhouse,Sold on 26 Feb 2020
"11/30 Lindeman Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-132392950,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Agent: Tony Wijekoon,,Sold,"$419,000",3,2,3,394,m²,House,Sold on 17 Feb 2020
"103 Alan Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-202255782,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Agent: Zora Liu,,Sold,"$550,000",,,,"1,529",m²,Residential Land,Sold on 12 Dec 2019
"6 Sunshine Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-132615770,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$943,000",5,3,2,450,m²,House,Sold on 06 Dec 2019
"1 Julia Close, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-202503774,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Karl Gillespie,,Sold,"$605,000",,,,600,m²,Residential Land,Sold on 11 Nov 2019
"51 London Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-131159622,https://i2.au.reastatic.net/340x64/d8e7d6c6da8980fbed4a1c85706579f8fcc5bcabe5f0cc16f35a071c439f8f6c/logo.gif,Agent: For Sale By Owner (QLD),,Sold,"$510,000",3,1,2,458,m²,House,Sold on 16 Aug 2019
"8 Cachet Court, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-132226542,https://i2.au.reastatic.net/340x64/c5b9f5eb23f745b1ac79e8e1f0b47b13e13b8cf315d15811573ad14121405952/logo.jpg,,,Sold,"$585,000",1,1,5,603,m²,House,Sold on 11 Jul 2019
"6/359 Warrigal Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-unit-qld-eight+mile+plains-131048770,https://i2.au.reastatic.net/340x64/8dafaf5505e098c3e229703b5f55c3c49a63cdaaf777ef28ece73011d9ae866a/logo.gif,Agent: Coomera Office,,Sold,"$365,000",3,1,1,124,m²,Unit,Sold on 05 Jul 2019
"33 Oakleaf Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-202401162,https://i2.au.reastatic.net/340x64/56f75016168e20802930f5db3debf369072e595ef4030eff6f692883ab48a032/logo.jpg,Agent: Tanya Douglas,,Sold,"$645,000",,,,618,m²,Residential Land,Sold on 03 Jun 2019
"10 Amarna Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-129768230,https://i2.au.reastatic.net/340x64/1e50cd314b837eb53f8ae7144ce90dde3af178e32ec7267ec26de439f0036abe/logo.jpg,,,Sold,"$570,000",3,1,2,624,m²,House,Sold on 10 Apr 2019
"5/8 Manor Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-130422214,https://i2.au.reastatic.net/340x64/c1b44a59233334b7e1679396c33a862671a78b9521eaaad398c7c3582451e5cc/logo.jpg,Agent: Johan Halim,,Sold,"$379,000",3,2,1,136,m²,Townhouse,Sold on 03 Apr 2019
"24 Bleasby Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-202137450,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Emily Xiong,,Sold,"$2,700,000",,,,0.4,ha,Residential Land,Sold on 29 Mar 2019
"43 Liverpool Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-130144734,https://i2.au.reastatic.net/340x64/683b259b84425451eaf4b7435b9fcb00b8b4c8d2cf52456d2cf1ce66917ddfa0/logo.jpg,,,Sold,"$475,000",3,2,2,573,m²,House,Sold on 27 Dec 2018
"30 Boorala Cres, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-129442806,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Agent: Harman Jolly,,Sold,"$750,000",5,2,2,"1,075",m²,House,Sold on 10 Dec 2018
"14 Jermyn Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-129112942,https://i2.au.reastatic.net/340x64/eb80652f7336c7a35bfaa3d0b2540ffc7198a120f411f05d29bfefb6b39f3fe2/logo.jpg,Agent: Quy Early,,Sold,"$798,000",4,2,3,631,m²,House,Sold on 26 Sep 2018
"1 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-202127626,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Tony Langanis,,Sold,"$570,000",,,,615,m²,Residential Land,Sold on 24 Sep 2018
"28 Bramwell Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-128364098,https://i2.au.reastatic.net/340x64/fab9d28ed43c323df6b217996c3daf28f4795d9a49f62bdd724a9c0a27dd0952/logo.gif,,,Sold,"$690,000",5,2,2,743,m²,House,Sold on 21 Sep 2018
"32 Bolinda Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-125551562,https://i2.au.reastatic.net/340x64/b64bccda89d777cc18c15160e52cc159d83d8f71324e7ab436836f16eba0d5f1/logo.gif,,,Sold,"$675,000",4,2,4,,m²,House,Sold on 29 Aug 2018
"206/66 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-apartment-qld-eight+mile+plains-127648842,https://i2.au.reastatic.net/340x64/458a36f2d414eda461f539c23ce76dfe3f86b5c442b88f5650ace08ab984116b/logo.gif,Agent: Martin Radford,,Sold,"$345,000",2,1,1,,,Apartment,Sold on 10 May 2018
"30 Alan Crescent, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-127667634,https://i2.au.reastatic.net/340x64/cb5bf5ededab5c390b6c757b66aa84ff025940912946faa4123e89944ecf1160/logo.jpg,Agent: DANIEL WONG,,Sold,"$638,000",4,2,2,468,m²,House,Sold on 26 Apr 2018
"Unit 1 28 Holmead Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-villa-qld-eight+mile+plains-127544382,https://i2.au.reastatic.net/340x64/1729626b45093386ea4e76923164c19a9410572e9e9eda7b19e04aaaa75ad538/logo.jpg,Agent: Alana Petersen,,Sold,"$438,000",3,2,2,,,Villa,Sold on 16 Apr 2018
"55/100 Bordeaux Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-127700266,https://i2.au.reastatic.net/340x64/6d672b3ff66353266991953a39afdc4ff17dc9e8a4c3005f9bb85a583d66922e/logo.gif,Agent: Agent in a Box,,Sold,"$375,000",3,2,1,,,Townhouse,Sold on 12 Apr 2018
"16 Yvonne Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-127423346,https://i2.au.reastatic.net/340x64/1714647e245ecc46049d4a01450f21e4d026686ef39c86553f743c61daa64f39/logo.jpg,Agent: Jake Dwyer,,Sold,"$657,000",4,2,2,450,m²,House,Sold on 05 Apr 2018
"Unit 71/37 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-127656682,https://i2.au.reastatic.net/340x64/fc9783e9495aee1ec453817bc98354082178dc318104e42a04b9d51c44291711/logo.jpg,,,Sold,"$471,500",3,2,2,,m²,Townhouse,Sold on 04 Apr 2018
"27, 30 Lindeman Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-127484518,https://i2.au.reastatic.net/340x64/fc9783e9495aee1ec453817bc98354082178dc318104e42a04b9d51c44291711/logo.jpg,,,Sold,"$438,000",3,2,2,305,m²,House,Sold on 26 Feb 2018
"10 Kirstin Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-129436402,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Agent: Simon Au,,Sold,"$740,000",4,2,3,759,m²,House,Sold on 05 Feb 2018
"4/90 Oakleaf St, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-126998146,https://i2.au.reastatic.net/340x64/518d1c4c24f1e7387c4e2c591e44c25788e1635199050a28f90c967d765a2df3/logo.gif,Agent: Mel Saad,,Sold,"$385,000",3,2,2,227,m²,Townhouse,Sold on 19 Jan 2018
"Unit 86, 37 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-126711578,https://i2.au.reastatic.net/340x64/fc9783e9495aee1ec453817bc98354082178dc318104e42a04b9d51c44291711/logo.jpg,,,Sold,"$500,000",4,2,1,,,Townhouse,Sold on 05 Jan 2018
"10/36 Bleasby Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-125448102,https://i2.au.reastatic.net/340x64/487a1b46a885e7b4f447752f10b5afb257e9827d6d2f7ba01bf2665313885e76/logo.gif,Agent: Louis Bao - 0414 308 621,,Sold,"$583,000",4,2,2,,m²,Townhouse,Sold on 22 Dec 2017
"8 Sunshine Place, Eight Mile Plains",https://www.realestate.com.au/sold/property-residential+land-qld-eight+mile+plains-201918190,https://i2.au.reastatic.net/340x64/5b7d4f9c83bc1011c9a579e3149b4c68b0d341e153c577022bb82418e5158440/logo.gif,Agent: Mark Ward,,Sold,"$435,000",,,,450,m²,Residential Land,Sold on 20 Dec 2017
"53/37 Slobodian Avenue, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-123350822,,,,Sold,"$488,000",3,2,2,,m²,Townhouse,Sold on 07 Dec 2017
"49/16 Arcadia Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-126065366,https://i2.au.reastatic.net/340x64/6109c231a06baa0891adb74136adb4c313efa9bb8fa70fc3b1818ad2ca3dec66/logo.gif,Agent: Vera Vukolic,,Sold,"$355,000",3,2,1,,,Townhouse,Sold on 16 Oct 2017
"3/262 Padstow Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-126605802,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Agent: Jess Chia,,Sold,"$598,000",4,3,2,,,Townhouse,Sold on 05 Oct 2017
"7/262 Padstow Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-126605806,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Agent: Jess Chia,,Sold,"$590,000",4,2,2,,,Townhouse,Sold on 03 Oct 2017
"11/262 Padstow Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-126605782,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Agent: Jess Chia,,Sold,"$586,000",4,2,2,,,Townhouse,Sold on 29 Sep 2017
"30 Hermitage Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-126063282,https://i2.au.reastatic.net/340x64/fab9d28ed43c323df6b217996c3daf28f4795d9a49f62bdd724a9c0a27dd0952/logo.gif,Agent: Richard Falwasser,,Sold,"$725,000",4,3,2,699,m²,House,Sold on 28 Sep 2017
"1/359 Warrigal Road, Eight Mile Plains",https://www.realestate.com.au/sold/property-unit-qld-eight+mile+plains-125853490,https://i2.au.reastatic.net/340x64/874f4a3f3760a236f44a0d113090f1fce4873f62e869119e2fbc495d37fc5b91/logo.jpg,,,Sold,"$395,000",3,1,1,,,Unit,Sold on 19 Sep 2017
"15 Heathfield Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-125150102,https://i2.au.reastatic.net/340x64/6165f4da0ff43befdc9212b8bdf386e43afe74730b323498a45c1f469b7fabf5/logo.jpg,,,Sold,"$811,000",4,3,2,701,m²,House,Sold on 18 Sep 2017
"8/228 Gaskell Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-townhouse-qld-eight+mile+plains-125929842,https://i2.au.reastatic.net/340x64/e6a26e1dd54d8c1825beaa1dde08092ec6fbf84f2ded14019af2413e0980160d/logo.gif,Agent: Loc Truong,,Sold,"$383,000",3,2,2,,,Townhouse,Sold on 13 Sep 2017
"14 Dome Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-124878770,https://i2.au.reastatic.net/340x64/fc9783e9495aee1ec453817bc98354082178dc318104e42a04b9d51c44291711/logo.jpg,Agent: Stephanie Crawford,,Sold,"$705,000",4,2,2,656,m²,House,Sold on 12 Sep 2017
"62 Collett Street, Eight Mile Plains",https://www.realestate.com.au/sold/property-house-qld-eight+mile+plains-125802210,https://i2.au.reastatic.net/340x64/3b170d757d9848cbad9f48695fa88d0a3e6584ae95967c67f3a8099b1ddde3ef/logo.jpg,Agent: Sue Buchanan,,Sold,"$680,000",4,2,2,480,m²,House,Sold on 08 Sep 2017
